id1	x1	C1.1	C1.2	C1.3	L1	N1	id2	x2	C2.1	C2.2	C2.3	L2	N2	id3	x3	C3.1	C3.2	C3.3	L3	N3	id4	x4	C4.1	C4.2	C4.3	L4
1	0	0	0	1	1	46	5	0.065429203	-0.192950901	-0.590645759	0.783522563	0.397515687	5	3	0.500483651	-0.551906673	-0.816760199	-0.168231404	0.111537919	0	0	0	0	0	0	0
1	0	0	0	1	1	46	5	0.065429203	-0.192950901	-0.590645759	0.783522563	0.397515687	5	4	0.533250225	0.573206586	-0.676600122	0.462219112	0.121043408	0	0	0	0	0	0	0
1	0	0	0	1	1	46	5	0.065429203	-0.192950901	-0.590645759	0.783522563	0.397515687	5	5	0.633339756	0.092942982	-0.981342385	0.168311401	0.138100053	0	0	0	0	0	0	0
1	0	0	0	1	1	46	6	0.10988352	-0.159640629	0.887920016	0.431408086	0.250428972	4	1	0.543673319	-0.384072392	0.918080646	-0.098062869	0.107334437	0	0	0	0	0	0	0
1	0	0	0	1	1	46	6	0.10988352	-0.159640629	0.887920016	0.431408086	0.250428972	4	2	0.713257225	-0.389137631	0.919956018	0.047463988	0.106728896	0	0	0	0	0	0	0
1	0	0	0	1	1	46	6	0.10988352	-0.159640629	0.887920016	0.431408086	0.250428972	4	3	0.828947004	-0.799516258	0.387051002	0.459309593	0.104501561	0	0	0	0	0	0	0
1	0	0	0	1	1	46	6	0.10988352	-0.159640629	0.887920016	0.431408086	0.250428972	4	4	0.881386058	-0.370370411	0.653223133	0.660397872	0.158251483	1	1	0.064351242	-0.019193701	-0.037623766	0.999107686	0.043292532
1	0	0	0	1	1	46	7	0.115783738	-0.159242574	0.771300998	0.616227733	0.23923559	5	1	0.153577133	-0.614352682	0.662304912	0.428862458	0.134169632	2	1	0.907645772	-0.043458655	0.341388509	0.938917106	0.076004404
1	0	0	0	1	1	46	7	0.115783738	-0.159242574	0.771300998	0.616227733	0.23923559	5	1	0.153577133	-0.614352682	0.662304912	0.428862458	0.134169632	2	2	0.994734453	-0.694539885	0.477993393	0.563669593	0.157621791
1	0	0	0	1	1	46	7	0.115783738	-0.159242574	0.771300998	0.616227733	0.23923559	5	2	0.219026548	0.808098569	0.553908996	0.20040342	0.0510849	0	0	0	0	0	0	0
1	0	0	0	1	1	46	7	0.115783738	-0.159242574	0.771300998	0.616227733	0.23923559	5	3	0.25281411	0.619992491	0.71761748	0.317229373	0.134030108	3	1	0.396768528	0.916083298	0.038997915	-0.399087176	0.053081159
1	0	0	0	1	1	46	7	0.115783738	-0.159242574	0.771300998	0.616227733	0.23923559	5	3	0.25281411	0.619992491	0.71761748	0.317229373	0.134030108	3	2	0.918181297	-0.030983614	0.983280535	0.17944194	0.099786193
1	0	0	0	1	1	46	7	0.115783738	-0.159242574	0.771300998	0.616227733	0.23923559	5	3	0.25281411	0.619992491	0.71761748	0.317229373	0.134030108	3	3	0.918181297	0.490194651	0.759945412	0.426839776	0.139748151
1	0	0	0	1	1	46	7	0.115783738	-0.159242574	0.771300998	0.616227733	0.23923559	5	4	0.773458683	0.112033941	0.049672125	0.992462185	0.083339393	0	0	0	0	0	0	0
1	0	0	0	1	1	46	7	0.115783738	-0.159242574	0.771300998	0.616227733	0.23923559	5	5	0.8038272	-0.161497677	0.572818126	0.803615561	0.152775882	0	0	0	0	0	0	0
1	0	0	0	1	1	46	8	0.191048616	0.465439616	0.630723601	0.620929744	0.204529344	6	1	0.444478318	0.977899333	-0.205705784	-0.037390171	0.068828321	0	0	0	0	0	0	0
1	0	0	0	1	1	46	8	0.191048616	0.465439616	0.630723601	0.620929744	0.204529344	6	2	0.598167935	0.988527046	-0.047576268	-0.14335544	0.093776908	0	0	0	0	0	0	0
